"index","name","value","stdev","CV"
1,"sel_params[1]",2.7135,0.04445,0.01638105767459
2,"sel_params[2]",0.40344,0.013396,0.0332044418005156
3,"log_Fmult_year1",0.72464,0.093277,0.312675189735626
4,"log_Fmult_devs",0.056894,0.12028,0.357508873875628
5,"log_Fmult_devs",0.11128,0.12525,0.365283144415306
6,"log_Fmult_devs",0.083831,0.12153,0.35947634430415
7,"log_Fmult_devs",-0.53763,0.13151,0.374899070628984
8,"log_Fmult_devs",0.349,0.12842,0.37017624885479
9,"log_Fmult_devs",-0.14495,0.10531,0.333249132061999
10,"log_Fmult_devs",-0.013893,0.10981,0.340684601608331
11,"log_Fmult_devs",-0.55127,0.11898,0.355453781967867
12,"log_Fmult_devs",0.09573,0.13421,0.378989389495733
13,"log_Fmult_devs",0.24561,0.136,0.381682975248912
14,"log_Fmult_devs",-0.095591,0.12865,0.370529354164639
15,"log_Fmult_devs",0.17774,0.1258,0.366135677766452
16,"log_Fmult_devs",-0.084327,0.12276,0.361404262915267
17,"log_Fmult_devs",-0.42161,0.12811,0.369699919399173
18,"log_Fmult_devs",0.57515,0.13825,0.385048802152367
19,"log_Fmult_devs",-0.044771,0.12419,0.363635771684863
20,"log_Fmult_devs",-0.24741,0.118,0.353898447817085
21,"log_Fmult_devs",0.2051,0.11813,0.354105072839327
22,"log_Fmult_devs",-0.027458,0.11956,0.356371803164013
23,"log_Fmult_devs",-0.0098768,0.12476,0.364522331373752
24,"log_Fmult_devs",-0.53809,0.1335,0.377917009586906
25,"log_Fmult_devs",-0.12941,0.15359,0.407446589806592
26,"log_Fmult_devs",0.057315,0.16843,0.428305244852962
27,"log_Fmult_devs",-0.2519,0.17052,0.431186004091098
28,"log_Fmult_devs",-0.32746,0.17117,0.432079239948887
29,"log_Fmult_devs",0.082755,0.18286,0.447935604558436
30,"log_Fmult_devs",0.95422,0.19083,0.458534286029511
31,"log_Fmult_devs",-0.53504,0.15779,0.413425054428475
32,"log_Fmult_devs",-0.80925,0.15134,0.404217941430602
33,"log_Fmult_devs",-0.97791,0.14864,0.400318900547495
34,"log_Fmult_devs",-0.43548,0.14603,0.396523523207869
35,"log_recruit_devs",0.23459,0.055258,0.238355275420725
36,"log_recruit_devs",-0.37047,0.072302,0.273824650075714
37,"log_recruit_devs",0.15863,0.06212,0.253160083485206
38,"log_recruit_devs",0.74975,0.054038,0.235636820832465
39,"log_recruit_devs",0.13296,0.066465,0.26215178446091
40,"log_recruit_devs",-0.048972,0.064824,0.258787984502933
41,"log_recruit_devs",-0.18504,0.062183,0.253292454790353
42,"log_recruit_devs",-0.064627,0.061386,0.251613338998758
43,"log_recruit_devs",0.25794,0.058208,0.244817154943724
44,"log_recruit_devs",-0.086492,0.063733,0.25653029078061
45,"log_recruit_devs",-0.18861,0.065427,0.260028457266647
46,"log_recruit_devs",-0.033884,0.060912,0.250610022142313
47,"log_recruit_devs",-0.11816,0.064375,0.257860928370378
48,"log_recruit_devs",0.23511,0.061941,0.252783648208275
49,"log_recruit_devs",0.45303,0.058906,0.246324039740111
50,"log_recruit_devs",0.13114,0.059935,0.248530741384069
51,"log_recruit_devs",-0.45202,0.070319,0.269908069422891
52,"log_recruit_devs",-0.21494,0.060693,0.250145266403333
53,"log_recruit_devs",-0.46066,0.064066,0.257221233924853
54,"log_recruit_devs",-0.53227,0.061296,0.251423107199527
55,"log_recruit_devs",-0.46023,0.060205,0.249106895429987
56,"log_recruit_devs",-0.16305,0.05685,0.241861580109829
57,"log_recruit_devs",-0.40992,0.063868,0.256810599182076
58,"log_recruit_devs",-0.072742,0.056839,0.241837508525867
59,"log_recruit_devs",-0.080288,0.060314,0.249339157720709
60,"log_recruit_devs",-0.31199,0.069558,0.268391947322219
61,"log_recruit_devs",-0.44994,0.06796,0.265183888505158
62,"log_recruit_devs",-0.3517,0.068629,0.266531011408447
63,"log_recruit_devs",0.18594,0.068436,0.266142986952766
64,"log_recruit_devs",0.54767,0.076676,0.282298068436494
65,"log_recruit_devs",0.90245,0.096909,0.318998603271434
66,"log_recruit_devs",1.0668,0.17182,0.432971212025873
67,"log_N_year1_devs",-0.34951,0.087634,0.302635965321033
68,"log_N_year1_devs",-0.48024,0.10834,0.338269989829363
69,"log_N_year1_devs",-1.022,0.17204,0.433272825454574
70,"log_N_year1_devs",-1.113,0.26486,0.550680041598374
71,"log_N_year1_devs",-0.82189,0.43137,0.734414739540198
72,"log_q_year1",-0.81867,0.052416,0.23197852913877
73,"log_q_year1",-1.206,0.057312,0.242870670400109
74,"log_q_year1",-0.20629,0.048788,0.223601716506281
75,"log_q_year1",-1.036,0.044721,0.213859904713211
76,"index_sel_params[1]",2.285,0.048704,0.0213146608315098
77,"index_sel_params[2]",0.33052,0.021468,0.0649521965387874
78,"index_sel_params[3]",1.1724,0.12622,0.107659501876493
79,"index_sel_params[4]",0.20686,0.13701,0.662332011988785
80,"index_sel_params[5]",1.9579,0.038037,0.019427447775678
81,"index_sel_params[6]",0.30946,0.016042,0.051838686744652
82,"index_sel_params[7]",1.0004,3.0232,3.02199120351859
83,"index_sel_params[8]",0.0026303,20.921,7953.84556894651
84,"log_SR_scaler",8.7986,0.022665,0.151406085307367
85,"Freport",2.0607,0.19203,0.0931867811908575
86,"Freport",2.1814,0.19657,0.0901118547721647
87,"Freport",2.4381,0.22866,0.0937861449489357
88,"Freport",2.6513,0.25156,0.0948817561196394
89,"Freport",1.5487,0.17032,0.109976108994641
90,"Freport",2.1955,0.16707,0.0760965611478023
91,"Freport",1.8993,0.15755,0.0829516137524351
92,"Freport",1.8731,0.15223,0.0812716886444931
93,"Freport",1.0793,0.10753,0.0996293894190679
94,"Freport",1.1877,0.11732,0.0987791529847605
95,"Freport",1.5184,0.14068,0.092650158061117
96,"Freport",1.38,0.13145,0.0952536231884058
97,"Freport",1.6484,0.14771,0.089608104828925
98,"Freport",1.5151,0.14564,0.0961256682727213
99,"Freport",0.99388,0.10615,0.106803638266189
100,"Freport",1.7665,0.16491,0.0933540900084914
101,"Freport",1.6892,0.14552,0.0861472886573526
102,"Freport",1.3189,0.11528,0.0874061718098415
103,"Freport",1.6192,0.13577,0.0838500494071146
104,"Freport",1.5753,0.14182,0.0900272963879896
105,"Freport",1.5599,0.14203,0.0910507083787422
106,"Freport",0.91075,0.10047,0.110315673895141
107,"Freport",0.80019,0.094473,0.118063209987628
108,"Freport",0.8474,0.10317,0.121748878923767
109,"Freport",0.6587,0.084892,0.128878093213906
110,"Freport",0.47476,0.063056,0.132816581009352
111,"Freport",0.51572,0.074208,0.143892034437292
112,"Freport",1.3391,0.13611,0.101642894481368
113,"Freport",0.78427,0.11051,0.140908105626889
114,"Freport",0.34915,0.051871,0.148563654589718
115,"Freport",0.13131,0.018151,0.138230142411088
116,"Freport",0.084954,0.011139,0.131118016809097
117,"TotJan1B",2568.4,116.67,0.0454251674194051
118,"TotJan1B",2685.9,120.7,0.0449383819203991
119,"TotJan1B",2695.3,126.64,0.0469854932660557
120,"TotJan1B",3523,146.76,0.0416576781152427
121,"TotJan1B",4872.7,208.14,0.0427155375869641
122,"TotJan1B",4886.3,233.59,0.0478050876941653
123,"TotJan1B",3565.1,158.57,0.0444784157527138
124,"TotJan1B",2319.7,108.94,0.0469629693494849
125,"TotJan1B",2563.9,105.28,0.0410624439330707
126,"TotJan1B",3276.8,142.01,0.0433380126953125
127,"TotJan1B",3648.7,170.23,0.0466549730040836
128,"TotJan1B",3515.7,161.83,0.0460306624569787
129,"TotJan1B",3766.1,165.32,0.0438968694405353
130,"TotJan1B",3294.4,149.31,0.0453223652258378
131,"TotJan1B",4963.7,209.18,0.0421419505610734
132,"TotJan1B",6079.7,268.8,0.0442127078638749
133,"TotJan1B",5542.4,249.16,0.0449552540415704
134,"TotJan1B",4780.2,206.28,0.0431530061503703
135,"TotJan1B",3456.3,158.92,0.0459798049937795
