Proportion Mature at Year Start
1 6
1987 2016 
3 13 
1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
0.2 0.85 1 1 1 1 1 1 1 1 1
